Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
90	-19.10585	15.85115	-0.3352506	-56.20759	-17.138817	9.56412	-0.13244866	-54.8539	200.0	200.0	359999	-1.7697397	6.074951	0.5217862	-60.530388	-1.7697282	6.0746922	0.42602366	-60.17814	1.7245115	0.22285545	6405.9278066158295	0.00701485326414128
91	-25.855799	14.490714	-1.4205064	-54.614124	-19.199652	12.354023	-0.3516151	-71.7398	200.0	200.0	363999	-1.7171077	5.945165	0.5671031	-60.447956	-1.7171464	5.9451413	0.60773325	-60.295624	1.6679633	0.31263295	6477.7008175849915	0.006096566010806087
92	-19.231636	15.954256	-2.2195058	-66.37491	-19.948153	14.5560255	-0.4690508	-78.74284	200.0	200.0	367999	-1.7351316	5.9862347	0.53386605	-59.99765	-1.7351137	5.9860873	0.46749204	-59.76225	1.7031487	0.23664677	6548.102764368057	0.00540498779527246
93	-23.965128	18.633274	-1.0749701	-84.36408	-21.049206	10.882795	-0.9489438	-65.22264	200.0	200.0	371999	-1.7224565	6.0013742	0.6406702	-60.662746	-1.7224821	6.001373	0.6715355	-59.794067	1.6823316	0.22133027	6619.6018879413605	0.006993850723424984
94	-23.69234	11.405309	-15.786132	-64.67641	-20.372341	13.344202	-0.09712127	-64.55221	200.0	200.0	375999	-1.6920011	5.9693937	0.4369051	-60.31144	-1.6920475	5.9691076	0.50393176	-60.204247	1.6669841	0.2232524	6690.922592639923	0.007565772381640905
95	-14.452802	11.307342	-0.08626152	-31.581505	-21.696821	16.99512	-0.5120733	-84.05779	200.0	200.0	379999	-1.6604524	5.919133	0.5687325	-60.5829	-1.6604984	5.919165	0.5660547	-60.27633	1.6151135	0.2512659	6763.102171897888	0.007865107971111666
96	-18.576532	13.299295	-0.044293195	-45.723934	-22.573576	14.982421	-0.17753868	-75.79114	200.0	200.0	383999	-1.6629405	5.9353437	0.5059916	-60.96784	-1.6629667	5.9352865	0.6261402	-60.209503	1.6399344	0.24247867	6835.31954741478	0.007550663503969463
97	-20.327814	10.099348	-2.0616941	-45.83591	-20.828117	15.389208	-0.92661095	-74.86193	200.0	200.0	387999	-1.6676003	5.9443493	0.31987053	-60.637047	-1.6676152	5.9438343	0.41447234	-60.348465	1.6366293	0.22728787	6907.256194353104	0.014259981462063087
98	-22.312107	13.872634	-0.8984948	-52.363575	-20.625513	12.854546	-1.2156813	-69.546074	200.0	200.0	391999	-1.6693833	5.897587	0.27765143	-60.421314	-1.6694099	5.897421	0.2948345	-60.246452	1.6382896	0.20443396	6979.904465436935	0.011675013940405739
99	-19.643991	14.624399	-2.838544	-62.848114	-21.507675	12.471472	-0.8500467	-66.97576	200.0	200.0	395999	-1.6531806	5.8421082	0.41607457	-59.52727	-1.6532155	5.84211	0.71737707	-59.33943	1.6210157	0.21700653	7050.53225851059	0.011208250667625165
100	-19.453163	11.125352	-1.2508034	-45.476257	-20.672617	12.325476	-0.94955796	-52.33224	200.0	200.0	399999	-1.6893439	5.8965354	0.31198817	-60.510433	-1.6894	5.8964024	0.37443864	-60.105762	1.657938	0.15749978	7123.234260082245	0.010976427422812619
