Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time	sigma
54	1.2674208	9.034398	9.357856	-17.667837	-2.5061975	9.707401	9.675426	-26.622301	129.625	141.5	215999	-3.6736453	3.1223493	17.192963	-14.653673	-3.6736016	3.1238396	17.152014	-14.653253	3.533665	0.89590377	4182.199667692184	0.008032655064154137
55	-2.8658113	9.120509	10.0	-15.355066	-0.66836566	9.379683	9.888806	-25.84168	142.2963	129.26	219999	-3.6662147	3.13803	15.572319	-15.001273	-3.666225	3.1395712	15.68571	-15.227154	3.5216346	0.86348224	4258.790652751923	0.007711512118543938
56	-1.7757875	8.9203825	9.408802	-14.500408	-0.8198837	8.893363	9.7713995	-17.425756	147.89285	144.21	223999	-3.6811852	3.1345203	16.864872	-14.590287	-3.6811469	3.1361184	15.963476	-15.421404	3.546875	0.8725365	4336.432203531265	0.007858654857269403
57	-1.8410002	9.197665	9.291608	-14.174841	-0.8827912	8.967609	9.59529	-20.676594	125.75	139.06	227999	-3.7143888	3.1349692	16.575281	-14.844902	-3.7143633	3.135959	17.358139	-14.744152	3.5789568	0.85517603	4414.62551856041	0.007850804053216188
58	-2.7113705	9.950495	9.558435	-19.677624	-0.2496934	8.9969425	9.558487	-18.178856	159.29167	149.85	231999	-3.732682	3.1265848	16.933983	-15.454694	-3.7326775	3.1275551	16.172691	-15.5359335	3.6077776	0.89570725	4493.06280040741	0.007388424127119605
59	1.6416324	8.835919	9.553396	-21.194296	1.588914	8.980134	9.905095	-21.674484	132.83333	140.32	235999	-3.7592037	3.1387417	17.09515	-15.341762	-3.7590523	3.13986	16.492859	-14.794227	3.639183	0.9291143	4569.676884174347	0.007680743031230181
60	-0.3396277	8.5728245	9.327589	-14.064047	1.7241777	8.939908	9.917827	-19.418467	154.92592	117.55	239999	-3.7541115	3.1450868	17.11798	-15.2522955	-3.7541435	3.146738	15.857725	-15.202962	3.6211753	0.91302395	4645.4600377082825	0.008145118380858187
61	1.384315	8.401755	9.502706	-13.961015	1.1563239	9.087491	9.945664	-17.29269	137.65517	128.49	243999	-3.7335985	3.1321476	16.732756	-16.00016	-3.7336354	3.1328921	15.390282	-15.033379	3.5975761	0.9017846	4722.717095851898	0.007819479188302116
62	0.26186103	8.986544	9.534995	-19.146578	2.4208565	8.366622	9.908719	-15.559002	156.4	127.85	247999	-3.7115953	3.159238	16.240358	-15.839151	-3.7114809	3.161199	17.083136	-15.311404	3.5772593	0.900059	4798.993925333023	0.007657746809902299
63	-2.862493	9.1313305	9.81216	-16.820322	-0.93357474	9.062038	10.0	-16.10934	170.34782	150.91	251999	-3.7153852	3.1676202	16.804358	-16.327469	-3.7153769	3.168691	17.164167	-15.49106	3.5891323	0.8829574	4877.503423690796	0.0074993595855201555
64	1.2716764	8.64794	9.1985855	-15.829324	-0.36155495	8.799726	9.708255	-16.812275	144.17241	146.68	255999	-3.7228894	3.1454592	16.713646	-16.418203	-3.7228453	3.146843	17.201872	-15.547432	3.5897653	0.9006577	4955.016469955444	0.008112619195900821
65	2.3716803	8.573219	9.889837	-17.557417	2.155027	8.178647	9.36709	-14.7279005	128.96666	133.3	259999	-3.7221615	3.139574	17.60459	-15.771482	-3.7221615	3.1407425	18.398893	-14.972335	3.589627	0.8944888	5032.232586145401	0.007944823724359968
66	2.18969	8.0539055	9.798256	-14.869715	-0.8519788	9.5412445	9.802495	-17.546867	133.16129	142.75	263999	-3.7039654	3.1123903	16.682903	-15.962464	-3.7039595	3.1141255	16.787746	-14.713305	3.5768251	0.89727175	5109.8461582660675	0.007780498811413044
67	-0.39205986	8.124128	9.223588	-13.977006	-0.19868919	8.757134	10.0	-16.003881	160.44	157.91	267999	-3.6609185	3.1121643	16.368826	-14.719152	-3.6609817	3.1126482	16.20572	-14.581878	3.5242865	0.899051	5187.4610686302185	0.007772726085327717
